displ,fuelType,VClass,engId
2.7,Regular,Standard Pickup Trucks,57016
3.0,Regular,Standard Pickup Trucks,57013
2.4,Regular,Standard Pickup Trucks,57011
4.3,Regular,Standard Pickup Trucks,4809
4.3,Regular,Standard Pickup Trucks,4806
4.3,Regular,Standard Pickup Trucks,4805
5.0,Regular,Standard Pickup Trucks,4820
5.0,Regular,Standard Pickup Trucks,4813
5.7,Regular,Standard Pickup Trucks,4821
5.7,Regular,Standard Pickup Trucks,4812
5.7,Regular,Standard Pickup Trucks,4811
6.5,Diesel,Standard Pickup Trucks,4828
6.5,Diesel,Standard Pickup Trucks,4826
6.5,Diesel,Standard Pickup Trucks,4825
4.3,Regular,Standard Pickup Trucks,4823
4.3,Premium,Standard Pickup Trucks,4802
4.3,Premium,Standard Pickup Trucks,4814
4.3,Regular,Standard Pickup Trucks,4804
2.4,Regular,Standard Pickup Trucks,38081
3.9,Regular,Standard Pickup Trucks,2960
5.2,Regular,Standard Pickup Trucks,2980
5.9,Regular,Standard Pickup Trucks,2990
5.9,Regular,Special Purpose Vehicles,1840
4.9,Regular,Standard Pickup Trucks,3801
4.9,Regular,Standard Pickup Trucks,3800
5.0,Regular,Standard Pickup Trucks,3841
5.8,Regular,Standard Pickup Trucks,3880
3.0,Regular,Standard Pickup Trucks,3661
3.0,Regular,Standard Pickup Trucks,3660
4.0,Regular,Standard Pickup Trucks,3742
4.0,Regular,Standard Pickup Trucks,3741
2.6,Regular,Special Purpose Vehicles,49090
2.6,Regular,Special Purpose Vehicles,49092
6.5,Diesel,Standard Pickup Trucks,4865
2.6,Regular,Standard Pickup Trucks,29090
3.1,Regular,Standard Pickup Trucks,29092
4.3,Premium,Vans,4802
4.3,Regular,Vans,4810
2.0,Regular,Special Purpose Vehicles,49081
4.3,Premium,Vans,4801
5.0,Regular,Vans,4816
5.7,Regular,Vans,4815
6.5,Diesel,Vans,4829
3.9,Regular,Vans,2860
5.2,Regular,Vans,2880
2.0,Regular,Special Purpose Vehicles,49080
3.0,Regular,Vans,3644
3.0,Regular,Vans,3643
4.0,Regular,Vans,3721
4.0,Regular,Vans,3745
4.9,Regular,Vans,3786
4.9,Regular,Vans,3783
5.0,Regular,Vans,3824
1.8,Regular,Special Purpose Vehicles,66080
5.8,Regular,Vans,3861
4.9,Regular,Vans,3780
4.9,Regular,Vans,3788
5.8,Regular,Vans,3864
2.6,Premium,Subcompact Cars,49070
3.0,Regular,Vans,3641
3.0,Regular,Vans,3640
4.0,Regular,Vans,3724
1.8,Regular,Special Purpose Vehicles,66091
4.0,Regular,Vans,3744
4.9,Regular,Vans,3787
5.0,Regular,Vans,3825
5.8,Regular,Vans,3865
2.4,Regular,Vans,57017
5.7,Regular,Special Purpose Vehicles,4815
3.1,Regular,Special Purpose Vehicles,4901
3.8,Regular,Special Purpose Vehicles,4900
4.3,Premium,Special Purpose Vehicles,4801
1.8,Regular,Special Purpose Vehicles,66097
4.3,Regular,Special Purpose Vehicles,4807
3.0,Regular,Special Purpose Vehicles,38092
3.8,Regular,Special Purpose Vehicles,2850
4.0,Regular,Special Purpose Vehicles,2870
4.0,Regular,Special Purpose Vehicles,3723
4.0,Regular,Special Purpose Vehicles,3725
3.0,Regular,Special Purpose Vehicles,3647
3.0,Regular,Special Purpose Vehicles,3646
2.6,Regular,Special Purpose Vehicles,29084
3.2,Regular,Special Purpose Vehicles,29086
3.2,Regular,Special Purpose Vehicles,29087
3.0,Regular,Special Purpose Vehicles,57013
5.7,Regular,Special Purpose Vehicles,4821
5.7,Regular,Special Purpose Vehicles,4812
6.5,Diesel,Special Purpose Vehicles,4826
1.0,Regular,Special Purpose Vehicles,54090
4.3,Premium,Special Purpose Vehicles,4802
4.3,Regular,Special Purpose Vehicles,4804
3.8,Regular,Special Purpose Vehicles,2950
2.5,Regular,Special Purpose Vehicles,2920
4.0,Regular,Special Purpose Vehicles,2970
5.2,Regular,Special Purpose Vehicles,2980
4.0,Regular,Special Purpose Vehicles,2971
5.0,Regular,Special Purpose Vehicles,3843
5.0,Regular,Special Purpose Vehicles,3840
5.8,Regular,Special Purpose Vehicles,3881
4.2,Regular,Special Purpose Vehicles,57090
4.0,Regular,Special Purpose Vehicles,3743
4.0,Regular,Special Purpose Vehicles,3740
2.4,Regular,Special Purpose Vehicles,57091
2.6,Regular,Special Purpose Vehicles,29091
3.2,Regular,Special Purpose Vehicles,29093
3.2,Regular,Special Purpose Vehicles,29096
2.4,Regular,Special Purpose Vehicles,57082
2.5,Regular,Special Purpose Vehicle 2WD,4805
3.5,Premium,Special Purpose Vehicles,49098
2.8,Regular,Special Purpose Vehicle 2WD,4830
4.5,Regular,Special Purpose Vehicles,57014
2.8,Regular,Special Purpose Vehicle 2WD,4930
2.4,Regular,Special Purpose Vehicles,57011
5.7,Premium,Special Purpose Vehicles,4106
2.2,Regular,Special Purpose Vehicles,4408
3.9,Regular,Special Purpose Vehicles,2860
5.2,Regular,Special Purpose Vehicles,2880
2.4,Regular,Special Purpose Vehicle 2WD,38081
3.0,Premium,Two Seaters,26070
5.7,Premium,Two Seaters,4113
5.7,Premium,Two Seaters,4106
3.0,Premium,Two Seaters,38033
8.0,Premium,Two Seaters,2911
3.5,Premium,Two Seaters,22015
4.7,Premium,Two Seaters,22050
4.9,Premium,Two Seaters,22030
1.6,Regular,Two Seaters,26010
5.7,Premium,Two Seaters,69101
2.2,Premium,Subcompact Cars,2300
2.3,Regular,Special Purpose Vehicle 2WD,3506
5.7,Premium,Two Seaters,69102
1.8,Regular,Two Seaters,56040
5.0,Regular,Two Seaters,40701
2.8,Regular,Special Purpose Vehicle 2WD,3643
3.0,Premium,Two Seaters,42040
2.0,Premium,Two Seaters,57006
2.2,Regular,Two Seaters,57003
2.8,Regular,Special Purpose Vehicle 2WD,3641
2.4,Premium,Minicompact Cars,38020
3.2,Premium,Minicompact Cars,20045
3.6,Premium,Minicompact Cars,42020
3.0,Premium,Minicompact Cars,42040
2.2,Regular,Minicompact Cars,57003
1.5,Regular,Minicompact Cars,57016
1.8,Regular,Subcompact Cars,26020
3.0,Premium,Subcompact Cars,12050
4.0,Premium,Subcompact Cars,12057
5.4,Premium,Subcompact Cars,12080
3.4,Regular,Subcompact Cars,4506
3.8,Regular,Subcompact Cars,4507
5.7,Premium,Subcompact Cars,4113
5.7,Premium,Subcompact Cars,4106
3.0,Regular,Subcompact Cars,2610
1.6,Regular,Subcompact Cars,38002
2.4,Regular,Special Purpose Vehicle 2WD,57082
3.0,Premium,Subcompact Cars,38031
2.0,Regular,Subcompact Cars,19626
3.0,Regular,Two Seaters,38049
5.5,Premium,Subcompact Cars,22025
3.8,Regular,Subcompact Cars,3350
5.8,Regular,Subcompact Cars,3395
3.0,Regular,Two Seaters,38047
2.0,Regular,Subcompact Cars,3150
2.0,Regular,Subcompact Cars,3151
2.5,Premium,Subcompact Cars,3201
2.5,Premium,Subcompact Cars,3200
1.3,Regular,Subcompact Cars,54002
1.5,Regular,Subcompact Cars,26003
2.2,Regular,Subcompact Cars,2200
3.0,Regular,Two Seaters,38046
1.6,Regular,Subcompact Cars,26010
2.2,Regular,Subcompact Cars,26036
2.2,Premium,Subcompact Cars,26038
2.3,Premium,Subcompact Cars,26040
1.5,Regular,Two Seaters,26025
1.5,Regular,Subcompact Cars,26502
6.0,Premium,Subcompact Cars,30583
6.0,Premium,Subcompact Cars,30581
4.0,Premium,Subcompact Cars,57002
1.5,Regular,Two Seaters,26006
1.9,Regular,Subcompact Cars,56042
2.0,Regular,Subcompact Cars,56045
2.5,Premium,Subcompact Cars,56060
3.2,Premium,Subcompact Cars,20045
1.5,Regular,Two Seaters,26015
5.0,Regular,Two Seaters,27915
3.0,Regular,Subcompact Cars,49053
3.0,Premium,Subcompact Cars,49054
5.7,Premium,Subcompact Cars,4108
5.7,Premium,Subcompact Cars,4118
1.1,Regular,Two Seaters,56015
5.7,Premium,Subcompact Cars,4120
6.8,Premium,Subcompact Cars,44001
2.0,Regular,Subcompact Cars,47003
2.3,Regular,Subcompact Cars,47001
2.5,Regular,Subcompact Cars,47002
1.8,Regular,Subcompact Cars,66010
2.2,Regular,Subcompact Cars,66020
2.5,Regular,Minicompact Cars,36006
3.3,Premium,Subcompact Cars,66030
5.8,Regular,Subcompact Cars,47401
1.8,Regular,Subcompact Cars,57005
2.2,Regular,Subcompact Cars,57003
1.5,Regular,Subcompact Cars,57016
5.3,Regular,Subcompact Cars,7005
2.0,Regular,Subcompact Cars,59001
3.2,Premium,Compact Cars,26076
3.2,Premium,Compact Cars,26073
2.5,Premium,Compact Cars,26050
2.2,Premium,Compact Cars,64013
2.8,Premium,Compact Cars,64011
1.8,Premium,Compact Cars,12037
2.3,Regular,Compact Cars,4114
2.2,Regular,Subcompact Cars,64028
2.3,Regular,Compact Cars,4116
3.1,Regular,Compact Cars,4500
2.2,Regular,Compact Cars,4112
2.3,Regular,Compact Cars,4117
2.8,Regular,Subcompact Cars,4155
2.0,Regular,Compact Cars,19627
2.0,Regular,Compact Cars,19625
2.5,Regular,Compact Cars,19641
2.0,Regular,Compact Cars,2211
2.0,Regular,Compact Cars,3180
2.5,Regular,Compact Cars,3260
2.5,Regular,Compact Cars,3261
5.0,Regular,Subcompact Cars,4190
1.6,Regular,Compact Cars,33821
1.8,Regular,Compact Cars,33830
2.0,Regular,Subcompact Cars,4126
2.2,Regular,Compact Cars,26030
2.7,Regular,Compact Cars,26060
1.5,Regular,Compact Cars,26501
1.6,Regular,Compact Cars,26504
1.8,Regular,Compact Cars,26508
2.0,Regular,Subcompact Cars,4125
1.8,Regular,Compact Cars,26505
2.0,Regular,Compact Cars,38011
4.0,Premium,Compact Cars,30558
2.0,Regular,Subcompact Cars,4127
2.3,Premium,Compact Cars,56051
2.5,Premium,Compact Cars,56060
1.5,Regular,Compact Cars,56030
2.8,Regular,Subcompact Cars,4151
1.8,Regular,Compact Cars,56041
1.6,Regular,Compact Cars,56036
2.2,Premium,Compact Cars,20020
2.8,Premium,Compact Cars,20030
3.6,Premium,Compact Cars,20036
2.8,Regular,Subcompact Cars,4152
3.2,Premium,Compact Cars,20045
2.5,Regular,Compact Cars,19640
1.6,Regular,Subcompact Cars,4105
1.6,Regular,Subcompact Cars,4106
6.8,Premium,Compact Cars,44002
2.2,Regular,Compact Cars,66020
1.6,Regular,Subcompact Cars,4107
1.6,Regular,Compact Cars,57004
1.8,Regular,Compact Cars,57005
2.2,Regular,Subcompact Cars,2250
2.9,Regular,Compact Cars,60010
5.4,Premium,Midsize Cars,12080
3.1,Regular,Midsize Cars,4503
3.1,Regular,Midsize Cars,4500
2.2,Premium,Subcompact Cars,2350
3.8,Regular,Midsize Cars,4505
4.6,Premium,Midsize Cars,4102
3.4,Regular,Midsize Cars,4101
2.4,Regular,Midsize Cars,2310
2.5,Regular,Midsize Cars,2511
2.2,Regular,Subcompact Cars,2249
3.0,Premium,Midsize Cars,38030
3.0,Regular,Midsize Cars,2610
3.8,Regular,Midsize Cars,3340
3.8,Regular,Midsize Cars,3362
2.0,Regular,Midsize Cars,26506
4.0,Premium,Midsize Cars,57017
2.0,Regular,Midsize Cars,56045
2.5,Premium,Midsize Cars,56060
4.0,Premium,Midsize Cars,4100
3.1,Regular,Midsize Cars,4504
2.6,Regular,Subcompact Cars,2450
2.0,Regular,Midsize Cars,47003
2.3,Regular,Midsize Cars,47001
2.5,Regular,Midsize Cars,47002
1.6,Regular,Two Seaters,3101
1.6,Regular,Subcompact Cars,38006
2.2,Regular,Midsize Cars,57003
2.0,Regular,Midsize Cars,59004
2.4,Regular,Midsize Cars,60060
1.6,Regular,Subcompact Cars,38005
3.8,Regular,Large Cars,4505
5.7,Regular,Large Cars,4107
4.6,Premium,Large Cars,4102
4.9,Premium,Large Cars,4103
4.3,Regular,Large Cars,4105
3.3,Regular,Large Cars,2731
3.3,Regular,Large Cars,2710
3.5,Regular,Large Cars,2770
4.6,Regular,Large Cars,18501
5.7,Regular,Large Cars,18502
5.7,Regular,Large Cars,22702
4.6,Regular,Large Cars,22701
4.6,Regular,Large Cars,3387
4.6,Regular,Large Cars,3370
2.3,Regular,Large Cars,47005
2.3,Premium,Large Cars,47007
3.0,Regular,Large Cars,47006
3.0,Regular,Large Cars,57007
2.2,Premium,Small Station Wagons,64013
1.7,Diesel,Subcompact Cars,38015
2.2,Regular,Small Station Wagons,26030
2.2,Regular,Small Station Wagons,26033
1.8,Regular,Subcompact Cars,38025
1.8,Regular,Small Station Wagons,66010
2.2,Regular,Small Station Wagons,66020
1.8,Regular,Small Station Wagons,57005
2.9,Regular,Small Station Wagons,60010
3.1,Regular,Midsize-Large Station Wagons,4504
2.0,Regular,Subcompact Cars,38036
3.1,Regular,Midsize-Large Station Wagons,4500
3.8,Regular,Midsize-Large Station Wagons,3363
2.2,Regular,Midsize-Large Station Wagons,26030
3.0,Regular,Subcompact Cars,38046
3.2,Premium,Midsize-Large Station Wagons,20045
2.2,Regular,Subcompact Cars,2150
2.2,Regular,Midsize-Large Station Wagons,66020
2.2,Regular,Midsize-Large Station Wagons,57003
2.4,Regular,Midsize-Large Station Wagons,60060
5.7,Regular,Midsize-Large Station Wagons,4107
2.2,Regular,Small Pickup Trucks,4111
2.2,Regular,Small Pickup Trucks,4110
4.3,Regular,Small Pickup Trucks,4806
4.3,Regular,Small Pickup Trucks,4803
2.2,Premium,Subcompact Cars,2151
1.5,Regular,Subcompact Cars,49015
3.0,Regular,Small Pickup Trucks,49095
2.4,Regular,Small Pickup Trucks,57018
3.4,Regular,Small Pickup Trucks,57020
4.3,Regular,Standard Pickup Trucks,4807
4.3,Regular,Standard Pickup Trucks,4831
4.3,Regular,Standard Pickup Trucks,4830
5.0,Regular,Standard Pickup Trucks,4808
5.0,Regular,Standard Pickup Trucks,4811
5.7,Regular,Standard Pickup Trucks,4810
5.7,Regular,Standard Pickup Trucks,4824
6.5,Diesel,Standard Pickup Trucks,4813
6.5,Diesel,Standard Pickup Trucks,4812
6.5,Diesel,Standard Pickup Trucks,4817
4.9,Regular,Standard Pickup Trucks,3804
5.8,Regular,Standard Pickup Trucks,3925
4.9,Regular,Standard Pickup Trucks,3803
4.9,Regular,Standard Pickup Trucks,3807
5.8,Regular,Standard Pickup Trucks,3923
2.6,Regular,Subcompact Cars,2400
5.8,Regular,Standard Pickup Trucks,3920
2.3,Regular,Standard Pickup Trucks,3602
3.0,Regular,Standard Pickup Trucks,3624
3.0,Regular,Standard Pickup Trucks,3626
4.0,Regular,Standard Pickup Trucks,3745
2.3,Regular,Standard Pickup Trucks,3603
2.3,Regular,Subcompact Cars,3350
3.0,Regular,Standard Pickup Trucks,3627
4.0,Regular,Standard Pickup Trucks,3746
4.0,Regular,Standard Pickup Trucks,3743
2.7,Regular,Standard Pickup Trucks,57019
3.4,Regular,Standard Pickup Trucks,57020
2.4,Regular,Standard Pickup Trucks,57012
2.3,Regular,Subcompact Cars,3353
4.3,Regular,Standard Pickup Trucks,4832
4.3,Regular,Standard Pickup Trucks,4833
4.3,Regular,Standard Pickup Trucks,4821
5.0,Regular,Standard Pickup Trucks,4819
5.0,Regular,Standard Pickup Trucks,4823
5.7,Regular,Standard Pickup Trucks,4826
5.7,Regular,Standard Pickup Trucks,4825
6.5,Diesel,Standard Pickup Trucks,4816
2.3,Regular,Subcompact Cars,3372
6.5,Diesel,Standard Pickup Trucks,4814
6.5,Diesel,Standard Pickup Trucks,4815
5.2,Premium,Standard Pickup Trucks,4902
1.8,Regular,Subcompact Cars,26035
1.8,Regular,Subcompact Cars,26075
4.9,Regular,Standard Pickup Trucks,3820
4.9,Regular,Standard Pickup Trucks,3821
5.0,Regular,Standard Pickup Trucks,3863
5.0,Regular,Standard Pickup Trucks,3845
5.0,Regular,Standard Pickup Trucks,3860
5.8,Regular,Standard Pickup Trucks,3940
3.0,Regular,Standard Pickup Trucks,3628
3.0,Regular,Standard Pickup Trucks,3640
4.0,Regular,Standard Pickup Trucks,3761
4.0,Regular,Standard Pickup Trucks,3764
1.5,Regular,Subcompact Cars,56020
1.8,Regular,Subcompact Cars,26065
2.3,Regular,Standard Pickup Trucks,3611
1.3,Regular,Subcompact Cars,26005
3.0,Regular,Standard Pickup Trucks,3629
3.0,Regular,Standard Pickup Trucks,3641
4.0,Regular,Standard Pickup Trucks,3762
4.0,Regular,Standard Pickup Trucks,3765
1.5,Regular,Subcompact Cars,26025
4.3,Regular,Vans,4807
5.0,Regular,Vans,4808
6.5,Diesel,Vans,4812
3.0,Regular,Vans,38092
3.0,Regular,Vans,3623
4.9,Regular,Vans,3801
4.9,Regular,Vans,3802
1.8,Regular,Subcompact Cars,26055
5.0,Regular,Vans,3841
5.8,Regular,Vans,3924
4.9,Regular,Vans,3805
4.9,Regular,Vans,3809
5.8,Regular,Vans,3806
1.8,Regular,Subcompact Cars,29005
4.0,Regular,Vans,3760
4.0,Regular,Vans,3740
4.9,Regular,Vans,3808
5.0,Regular,Vans,3842
5.8,Regular,Vans,3921
2.0,Regular,Subcompact Cars,29025
2.4,Regular,Vans,57010
2.4,Regular,Vans,57011
2.5,Regular,Vans,59005
4.3,Premium,Special Purpose Vehicles,4809
5.7,Regular,Special Purpose Vehicles,4820
3.1,Regular,Special Purpose Vehicles,4900
3.8,Regular,Special Purpose Vehicles,4901
2.5,Regular,Special Purpose Vehicles,2821
3.3,Regular,Special Purpose Vehicles,2841
2.5,Regular,Special Purpose Vehicles,2827
4.0,Regular,Special Purpose Vehicles,3744
4.0,Regular,Special Purpose Vehicles,3741
3.0,Regular,Special Purpose Vehicles,3622
3.8,Regular,Special Purpose Vehicles,3721
3.0,Regular,Special Purpose Vehicles,3621
3.8,Regular,Special Purpose Vehicles,3720
5.7,Regular,Special Purpose Vehicles,22703
4.6,Regular,Special Purpose Vehicles,22701
2.0,Regular,Special Purpose Vehicles,33880
2.6,Regular,Special Purpose Vehicles,29081
1.5,Regular,Subcompact Cars,56025
2.6,Regular,Special Purpose Vehicles,29082
2.0,Regular,Subcompact Cars,49045
5.2,Premium,Special Purpose Vehicles,4902
5.7,Regular,Special Purpose Vehicles,4818
5.7,Regular,Special Purpose Vehicles,4826
6.5,Diesel,Special Purpose Vehicles,4814
4.0,Regular,Special Purpose Vehicles,2975
5.0,Regular,Special Purpose Vehicles,3862
5.0,Regular,Special Purpose Vehicles,3861
5.8,Regular,Special Purpose Vehicles,3941
4.0,Regular,Special Purpose Vehicles,3763
4.0,Regular,Special Purpose Vehicles,3766
2.0,Regular,Special Purpose Vehicles,33881
3.2,Regular,Special Purpose Vehicles,29091
3.2,Regular,Special Purpose Vehicles,29092
3.0,Regular,Special Purpose Vehicles,49099
1.3,Regular,Special Purpose Vehicles,54083
4.5,Regular,Special Purpose Vehicles,57021
2.4,Regular,Special Purpose Vehicles,57012
5.7,Regular,Special Purpose Vehicles,4107
1.9,Premium,Two Seaters,12037
1.6,Regular,Subcompact Cars,2050
5.7,Regular,Two Seaters,4102
3.0,Premium,Two Seaters,38032
8.0,Premium,Two Seaters,2710
1.6,Regular,Two Seaters,26005
1.6,Regular,Two Seaters,54014
1.6,Regular,Two Seaters,54004
5.7,Premium,Two Seaters,25301
2.8,Premium,Minicompact Cars,64013
1.9,Premium,Minicompact Cars,12037
2.8,Premium,Minicompact Cars,12043
2.4,Premium,Minicompact Cars,38021
4.0,Premium,Minicompact Cars,30596
2.0,Premium,Minicompact Cars,19626
2.4,Regular,Minicompact Cars,19638
3.6,Premium,Minicompact Cars,42025
2.2,Regular,Minicompact Cars,57004
1.5,Regular,Minicompact Cars,57001
3.0,Premium,Minicompact Cars,57023
3.0,Premium,Minicompact Cars,57006
3.2,Premium,Subcompact Cars,12032
1.9,Premium,Subcompact Cars,12037
2.8,Premium,Subcompact Cars,12043
4.4,Premium,Subcompact Cars,12057
3.8,Regular,Subcompact Cars,4109
3.8,Regular,Subcompact Cars,4108
5.7,Regular,Subcompact Cars,4102
3.0,Premium,Subcompact Cars,49051
1.8,Premium,Subcompact Cars,4215
1.8,Premium,Subcompact Cars,4216
3.8,Regular,Subcompact Cars,3260
3.8,Regular,Subcompact Cars,3261
4.6,Regular,Subcompact Cars,3340
4.6,Regular,Subcompact Cars,3341
4.6,Premium,Subcompact Cars,3280
2.3,Regular,Subcompact Cars,3300
2.5,Premium,Subcompact Cars,3140
2.5,Premium,Subcompact Cars,3141
1.6,Regular,Subcompact Cars,26005
1.6,Regular,Subcompact Cars,26001
2.2,Regular,Subcompact Cars,26040
2.2,Premium,Subcompact Cars,26043
2.3,Premium,Subcompact Cars,26046
3.0,Premium,Subcompact Cars,57006
4.0,Premium,Subcompact Cars,57007
1.8,Regular,Subcompact Cars,56042
1.8,Regular,Subcompact Cars,66025
3.0,Premium,Subcompact Cars,49053
1.9,Regular,Subcompact Cars,4104
1.6,Regular,Subcompact Cars,57025
1.9,Regular,Subcompact Cars,4105
1.6,Regular,Subcompact Cars,54003
1.5,Regular,Subcompact Cars,57015
1.8,Regular,Subcompact Cars,57003
2.2,Regular,Subcompact Cars,57004
3.2,Premium,Compact Cars,26080
2.8,Premium,Compact Cars,64012
5.0,Regular,Compact Cars,4330
1.9,Premium,Compact Cars,12037
2.4,Regular,Compact Cars,4115
3.1,Regular,Compact Cars,4107
2.2,Regular,Compact Cars,4116
2.2,Regular,Compact Cars,4110
1.8,Premium,Compact Cars,4215
2.4,Regular,Compact Cars,38020
2.3,Regular,Subcompact Cars,3301
1.8,Premium,Compact Cars,4216
2.0,Regular,Compact Cars,2210
2.0,Regular,Compact Cars,3121
2.0,Regular,Compact Cars,3120
2.5,Regular,Compact Cars,3160
2.5,Regular,Compact Cars,3161
2.0,Regular,Compact Cars,4126
1.6,Regular,Compact Cars,33841
1.8,Regular,Compact Cars,33840
2.0,Regular,Compact Cars,4125
2.8,Regular,Compact Cars,4151
1.5,Regular,Compact Cars,26503
4.0,Premium,Compact Cars,30550
3.0,Regular,Compact Cars,57005
3.0,Regular,Compact Cars,4410
3.0,Diesel,Compact Cars,20040
2.0,Regular,Compact Cars,4127
6.8,Premium,Compact Cars,44001
1.9,Regular,Compact Cars,4105
1.9,Regular,Compact Cars,4104
2.8,Regular,Compact Cars,4152
2.5,Regular,Compact Cars,66030
1.6,Regular,Compact Cars,57002
1.8,Regular,Compact Cars,57003
1.9,Diesel,Compact Cars,59004
2.0,Regular,Compact Cars,59001
2.3,Regular,Subcompact Cars,3322
2.9,Premium,Compact Cars,60010
3.5,Premium,Midsize Cars,26090
3.1,Regular,Midsize Cars,4107
4.6,Premium,Midsize Cars,4101
3.4,Regular,Midsize Cars,4111
2.0,Regular,Midsize Cars,2211
2.0,Regular,Midsize Cars,2210
2.5,Regular,Midsize Cars,2411
3.0,Regular,Midsize Cars,3220
3.0,Regular,Midsize Cars,3180
3.0,Regular,Midsize Cars,3200
3.4,Premium,Midsize Cars,3240
3.8,Regular,Midsize Cars,3262
4.6,Regular,Midsize Cars,3302
2.0,Regular,Midsize Cars,26504
3.0,Regular,Midsize Cars,26505
2.8,Regular,Compact Cars,4153
4.0,Premium,Midsize Cars,30552
6.0,Premium,Midsize Cars,30560
3.0,Premium,Midsize Cars,57006
4.0,Premium,Midsize Cars,57008
4.6,Premium,Midsize Cars,3281
3.3,Regular,Midsize Cars,4111
3.0,Regular,Compact Cars,38045
2.4,Regular,Midsize Cars,2311
2.2,Regular,Midsize Cars,57004
3.0,Regular,Midsize Cars,57005
2.0,Regular,Compact Cars,38035
1.9,Diesel,Midsize Cars,59004
2.0,Regular,Midsize Cars,59002
2.3,Premium,Midsize Cars,60020
2.4,Premium,Midsize Cars,60030
4.4,Premium,Large Cars,12057
5.4,Premium,Large Cars,12080
5.7,Regular,Large Cars,4102
4.6,Premium,Large Cars,4101
4.3,Regular,Large Cars,4103
3.3,Regular,Large Cars,2510
3.5,Regular,Large Cars,2610
1.6,Regular,Compact Cars,2050
3.5,Regular,Large Cars,2612
4.6,Regular,Large Cars,3302
4.6,CNG,Large Cars,3301
4.6,Regular,Large Cars,3300
4.6,Premium,Large Cars,3360
2.2,Regular,Compact Cars,2150
3.8,Premium,Large Cars,4113
3.0,Regular,Large Cars,57005
3.8,Regular,Subcompact Cars,3330
1.8,Regular,Small Station Wagons,26506
2.2,Premium,Compact Cars,2151
1.9,Regular,Small Station Wagons,4105
1.8,Regular,Small Station Wagons,57003
2.5,Premium,Small Station Wagons,60015
1.6,Regular,Compact Cars,3150
2.9,Premium,Small Station Wagons,60010
3.1,Regular,Midsize-Large Station Wagons,4107
3.0,Regular,Midsize-Large Station Wagons,3221
3.0,Regular,Midsize-Large Station Wagons,3181
1.6,Regular,Compact Cars,3160
2.2,Regular,Midsize-Large Station Wagons,26031
